item,itemLabel,country,countryLabel,writing,writingType,lang
http://www.wikidata.org/entity/Q59117046,Mambre,http://www.wikidata.org/entity/Q7646305,Suriname,Mambre,label,nl
http://www.wikidata.org/entity/Q59117047,Manheim,http://www.wikidata.org/entity/Q7646305,Suriname,Manheim,label,en
http://www.wikidata.org/entity/Q59117047,Manheim,http://www.wikidata.org/entity/Q7646305,Suriname,Manheym,alias,nl
http://www.wikidata.org/entity/Q59117047,Manheim,http://www.wikidata.org/entity/Q7646305,Suriname,Mannheim,alias,nl
http://www.wikidata.org/entity/Q59117047,Manheim,http://www.wikidata.org/entity/Q7646305,Suriname,Manheim,label,nl
http://www.wikidata.org/entity/Q59117048,Mapabo,http://www.wikidata.org/entity/Q7646305,Suriname,Mapabo,label,en
http://www.wikidata.org/entity/Q59117048,Mapabo,http://www.wikidata.org/entity/Q7646305,Suriname,Mapabo,label,nl
http://www.wikidata.org/entity/Q59117049,Margaretha's Gift,http://www.wikidata.org/entity/Q7646305,Suriname,Margaretha's Gift,label,en
http://www.wikidata.org/entity/Q59117049,Margaretha's Gift,http://www.wikidata.org/entity/Q7646305,Suriname,Margaretha's Gift,label,nl
http://www.wikidata.org/entity/Q59117050,Maria's Lust,http://www.wikidata.org/entity/Q7646305,Suriname,Maria's Lust (Tapoeripa),label,en
http://www.wikidata.org/entity/Q59117050,Maria's Lust,http://www.wikidata.org/entity/Q7646305,Suriname,Maria's Lust,label,nl
http://www.wikidata.org/entity/Q59117053,Mariënburg en Lunenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Mariënburg en Lunenburg,label,en
http://www.wikidata.org/entity/Q59117053,Mariënburg en Lunenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Mariënburg en Lunenburg,label,nl
http://www.wikidata.org/entity/Q59117993,Mariendaal,http://www.wikidata.org/entity/Q7646305,Suriname,mariendaal,alias,en
http://www.wikidata.org/entity/Q59117993,Mariendaal,http://www.wikidata.org/entity/Q7646305,Suriname,Mariëndaal,label,en
http://www.wikidata.org/entity/Q59117993,Mariendaal,http://www.wikidata.org/entity/Q7646305,Suriname,Grond Mariëndaal,alias,nl
http://www.wikidata.org/entity/Q59117993,Mariendaal,http://www.wikidata.org/entity/Q7646305,Suriname,Mariëndal,alias,nl
http://www.wikidata.org/entity/Q59117993,Mariendaal,http://www.wikidata.org/entity/Q7646305,Suriname,mariendaal,alias,nl
http://www.wikidata.org/entity/Q59117993,Mariendaal,http://www.wikidata.org/entity/Q7646305,Suriname,Mariendaal,label,nl
http://www.wikidata.org/entity/Q59117994,Marrashoop,http://www.wikidata.org/entity/Q7646305,Suriname,Marrashoop,label,en
http://www.wikidata.org/entity/Q59117994,Marrashoop,http://www.wikidata.org/entity/Q7646305,Suriname,Marrashoop,label,nl
http://www.wikidata.org/entity/Q59117996,Marseille,http://www.wikidata.org/entity/Q7646305,Suriname,Marseille,label,en
http://www.wikidata.org/entity/Q59117996,Marseille,http://www.wikidata.org/entity/Q7646305,Suriname,Marseille,label,nl
http://www.wikidata.org/entity/Q59117998,Mary's Hope,http://www.wikidata.org/entity/Q7646305,Suriname,Mary's Hope,label,en
http://www.wikidata.org/entity/Q59117998,Mary's Hope,http://www.wikidata.org/entity/Q7646305,Suriname,Marij's Hope,alias,nl
http://www.wikidata.org/entity/Q59117998,Mary's Hope,http://www.wikidata.org/entity/Q7646305,Suriname,Mary's Hope,label,nl
http://www.wikidata.org/entity/Q59117999,Matuaribo,http://www.wikidata.org/entity/Q7646305,Suriname,Matuaribo,label,en
http://www.wikidata.org/entity/Q59117999,Matuaribo,http://www.wikidata.org/entity/Q7646305,Suriname,Maticaribo,alias,nl
http://www.wikidata.org/entity/Q59117999,Matuaribo,http://www.wikidata.org/entity/Q7646305,Suriname,Matuaribo,label,nl
http://www.wikidata.org/entity/Q59118001,Mawakkabo,http://www.wikidata.org/entity/Q7646305,Suriname,Mawakkabo,label,en
http://www.wikidata.org/entity/Q59118001,Mawakkabo,http://www.wikidata.org/entity/Q7646305,Suriname,Mawacabo,alias,nl
http://www.wikidata.org/entity/Q59118001,Mawakkabo,http://www.wikidata.org/entity/Q7646305,Suriname,Mawakkabo,label,nl
http://www.wikidata.org/entity/Q59118002,Mawaribo,http://www.wikidata.org/entity/Q7646305,Suriname,Mawaribo,label,en
http://www.wikidata.org/entity/Q59118002,Mawaribo,http://www.wikidata.org/entity/Q7646305,Suriname,Mawaribo,label,nl
http://www.wikidata.org/entity/Q59118003,Merimato,http://www.wikidata.org/entity/Q7646305,Suriname,Merimato,label,en
http://www.wikidata.org/entity/Q59118003,Merimato,http://www.wikidata.org/entity/Q7646305,Suriname,Merimato,label,nl
http://www.wikidata.org/entity/Q59118005,Merveille,http://www.wikidata.org/entity/Q7646305,Suriname,Merveille,label,en
http://www.wikidata.org/entity/Q59118005,Merveille,http://www.wikidata.org/entity/Q7646305,Suriname,De Merveille,alias,nl
http://www.wikidata.org/entity/Q59118005,Merveille,http://www.wikidata.org/entity/Q7646305,Suriname,Merveille,label,nl
http://www.wikidata.org/entity/Q59118005,Merveille,http://www.wikidata.org/entity/Q7646305,Suriname,Adjaka,label,srn
http://www.wikidata.org/entity/Q59118020,Merveille (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Merveille (Land van),label,en
http://www.wikidata.org/entity/Q59118020,Merveille (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Merveille (Land van),label,nl
http://www.wikidata.org/entity/Q59118022,Meulenwijk,http://www.wikidata.org/entity/Q7646305,Suriname,Meulenwijk,label,en
http://www.wikidata.org/entity/Q59118022,Meulenwijk,http://www.wikidata.org/entity/Q7646305,Suriname,Meulewijck,alias,nl
http://www.wikidata.org/entity/Q59118022,Meulenwijk,http://www.wikidata.org/entity/Q7646305,Suriname,Meulswijk,alias,nl
http://www.wikidata.org/entity/Q59118022,Meulenwijk,http://www.wikidata.org/entity/Q7646305,Suriname,Meulwijk,alias,nl
http://www.wikidata.org/entity/Q59118022,Meulenwijk,http://www.wikidata.org/entity/Q7646305,Suriname,Meulenwijk,label,nl
http://www.wikidata.org/entity/Q59118024,Meyndershoop,http://www.wikidata.org/entity/Q7646305,Suriname,Meyndershoop,label,en
http://www.wikidata.org/entity/Q59118024,Meyndershoop,http://www.wikidata.org/entity/Q7646305,Suriname,Meijndershoop,alias,nl
http://www.wikidata.org/entity/Q59118024,Meyndershoop,http://www.wikidata.org/entity/Q7646305,Suriname,Meyndershoop,label,nl
http://www.wikidata.org/entity/Q59118025,Mijn Geluk,http://www.wikidata.org/entity/Q7646305,Suriname,Mijn Geluk,label,en
http://www.wikidata.org/entity/Q59118025,Mijn Geluk,http://www.wikidata.org/entity/Q7646305,Suriname,Grond Mijn Geluk,alias,nl
http://www.wikidata.org/entity/Q59118025,Mijn Geluk,http://www.wikidata.org/entity/Q7646305,Suriname,Mijn Geluk,label,nl
http://www.wikidata.org/entity/Q59118028,Mijn Hulp,http://www.wikidata.org/entity/Q7646305,Suriname,Mijn Hulp,label,en
http://www.wikidata.org/entity/Q59118028,Mijn Hulp,http://www.wikidata.org/entity/Q7646305,Suriname,Mijne Hulp,alias,nl
http://www.wikidata.org/entity/Q59118028,Mijn Hulp,http://www.wikidata.org/entity/Q7646305,Suriname,Mijn Hulp,label,nl
http://www.wikidata.org/entity/Q59118029,Mijn Vermaak,http://www.wikidata.org/entity/Q7646305,Suriname,Mijn Vermaak,label,en
http://www.wikidata.org/entity/Q59118029,Mijn Vermaak,http://www.wikidata.org/entity/Q7646305,Suriname,Mijn Vermaak,label,nl
http://www.wikidata.org/entity/Q59118030,Mijn Hoop (Coropina),http://www.wikidata.org/entity/Q7646305,Suriname,Mijn Hoop (Coropina),label,en
http://www.wikidata.org/entity/Q59118030,Mijn Hoop (Coropina),http://www.wikidata.org/entity/Q7646305,Suriname,Mijnhoop,alias,nl
http://www.wikidata.org/entity/Q59118030,Mijn Hoop (Coropina),http://www.wikidata.org/entity/Q7646305,Suriname,Myn Hoop,alias,nl
http://www.wikidata.org/entity/Q59118030,Mijn Hoop (Coropina),http://www.wikidata.org/entity/Q7646305,Suriname,Mijn Hoop (Coropina),label,nl
http://www.wikidata.org/entity/Q59118032,Mijn Hoop en Celle,http://www.wikidata.org/entity/Q7646305,Suriname,Mijn Hoop en Celle,label,en
http://www.wikidata.org/entity/Q59118032,Mijn Hoop en Celle,http://www.wikidata.org/entity/Q7646305,Suriname,Mijnhoop en Celle,alias,nl
http://www.wikidata.org/entity/Q59118032,Mijn Hoop en Celle,http://www.wikidata.org/entity/Q7646305,Suriname,Mijn Hoop en Celle,label,nl
http://www.wikidata.org/entity/Q59119413,Mijnzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Mijnzorg (Pad van Wanica),label,en
http://www.wikidata.org/entity/Q59119413,Mijnzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Mijn zorg,alias,nl
http://www.wikidata.org/entity/Q59119413,Mijnzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Mynzorg,alias,nl
http://www.wikidata.org/entity/Q59119413,Mijnzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Mijnzorg,label,nl
http://www.wikidata.org/entity/Q59119426,Mijnzorg en Discordia,http://www.wikidata.org/entity/Q7646305,Suriname,Mijnzorg en Discordia,label,en
http://www.wikidata.org/entity/Q59119426,Mijnzorg en Discordia,http://www.wikidata.org/entity/Q7646305,Suriname,Mijnzorg en Discordia,label,nl
http://www.wikidata.org/entity/Q59119428,Misgunst,http://www.wikidata.org/entity/Q7646305,Suriname,Misgunst (Motkreek),label,en
http://www.wikidata.org/entity/Q59119428,Misgunst,http://www.wikidata.org/entity/Q7646305,Suriname,Misgunst,label,nl
http://www.wikidata.org/entity/Q59119431,Mislukt bedrog,http://www.wikidata.org/entity/Q7646305,Suriname,Mislukt bedrog,label,en
http://www.wikidata.org/entity/Q59119431,Mislukt bedrog,http://www.wikidata.org/entity/Q7646305,Suriname,Mislukt bedrog,label,nl
http://www.wikidata.org/entity/Q59119432,Mocha (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Mocha (Land van),label,en
http://www.wikidata.org/entity/Q59119432,Mocha (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Mocha,alias,nl
http://www.wikidata.org/entity/Q59119432,Mocha (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Mocha (Land van),label,nl
http://www.wikidata.org/entity/Q59119433,Mocha,http://www.wikidata.org/entity/Q7646305,Suriname,Mocha,label,en
http://www.wikidata.org/entity/Q59119433,Mocha,http://www.wikidata.org/entity/Q7646305,Suriname,Mocha,label,nl
http://www.wikidata.org/entity/Q59119435,Moed en Kommer,http://www.wikidata.org/entity/Q7646305,Suriname,Moed en Kommer,label,en
http://www.wikidata.org/entity/Q59119435,Moed en Kommer,http://www.wikidata.org/entity/Q7646305,Suriname,Moed en Kommer,label,nl
http://www.wikidata.org/entity/Q59119435,Moed en Kommer,http://www.wikidata.org/entity/Q7646305,Suriname,Korku,label,srn
http://www.wikidata.org/entity/Q59119439,Moed en Kommer (Grond van),http://www.wikidata.org/entity/Q7646305,Suriname,Moed en Kommer (Grond van),label,en
http://www.wikidata.org/entity/Q59119439,Moed en Kommer (Grond van),http://www.wikidata.org/entity/Q7646305,Suriname,Aan Moed en Kommer,alias,nl
http://www.wikidata.org/entity/Q59119439,Moed en Kommer (Grond van),http://www.wikidata.org/entity/Q7646305,Suriname,Moed en Kommer (Grond van),label,nl
http://www.wikidata.org/entity/Q59119443,Moederzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Moederzorg (Suriname River),label,en
http://www.wikidata.org/entity/Q59119443,Moederzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Moederszorg,alias,nl
http://www.wikidata.org/entity/Q59119443,Moederzorg,http://www.wikidata.org/entity/Q7646305,Suriname,Moederzorg,label,nl
http://www.wikidata.org/entity/Q59119458,Moy,http://www.wikidata.org/entity/Q7646305,Suriname,Moij,alias,en
http://www.wikidata.org/entity/Q59119458,Moy,http://www.wikidata.org/entity/Q7646305,Suriname,Moy,label,en
http://www.wikidata.org/entity/Q59119458,Moy,http://www.wikidata.org/entity/Q7646305,Suriname,Moij,alias,nl
http://www.wikidata.org/entity/Q59119458,Moy,http://www.wikidata.org/entity/Q7646305,Suriname,Moy,label,nl
http://www.wikidata.org/entity/Q59119459,Molhoop,http://www.wikidata.org/entity/Q7646305,Suriname,Molhoop,label,en
http://www.wikidata.org/entity/Q59119459,Molhoop,http://www.wikidata.org/entity/Q7646305,Suriname,Molhoop,label,nl
http://www.wikidata.org/entity/Q59119459,Molhoop,http://www.wikidata.org/entity/Q7646305,Suriname,Varan,label,srn
http://www.wikidata.org/entity/Q59132759,Molhoop (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Molhoop (Land van),label,en
http://www.wikidata.org/entity/Q59132759,Molhoop (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Aan Molhoop,alias,nl
http://www.wikidata.org/entity/Q59132759,Molhoop (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Molhoop (Land van),label,nl
http://www.wikidata.org/entity/Q59132760,Mon Affaire,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Affaire,label,en
http://www.wikidata.org/entity/Q59132760,Mon Affaire,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Affaire,label,nl
http://www.wikidata.org/entity/Q59132761,Mon Bijou,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Bijou,label,en
http://www.wikidata.org/entity/Q59132761,Mon Bijou,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Bijoux,alias,nl
http://www.wikidata.org/entity/Q59132761,Mon Bijou,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Byou,alias,nl
http://www.wikidata.org/entity/Q59132761,Mon Bijou,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Bijou,label,nl
http://www.wikidata.org/entity/Q59132762,Mon Desir (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Mon Desir (Land van),label,en
http://www.wikidata.org/entity/Q59132762,Mon Desir (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Mon Desir (Land van),label,nl
http://www.wikidata.org/entity/Q59132765,Mon Desir,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Desir,label,en
http://www.wikidata.org/entity/Q59132765,Mon Desir,http://www.wikidata.org/entity/Q7646305,Suriname,Klein Mon Desir,alias,nl
http://www.wikidata.org/entity/Q59132765,Mon Desir,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Desir,label,nl
http://www.wikidata.org/entity/Q59132766,Mon Désir,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Désir,label,en
http://www.wikidata.org/entity/Q59132766,Mon Désir,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Desir,alias,nl
http://www.wikidata.org/entity/Q59132766,Mon Désir,http://www.wikidata.org/entity/Q7646305,Suriname,Mondessir,alias,nl
http://www.wikidata.org/entity/Q59132766,Mon Désir,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Désir,label,nl
http://www.wikidata.org/entity/Q59132767,Mon Plaisir,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Plaisir (Commewijne),label,en
http://www.wikidata.org/entity/Q59132767,Mon Plaisir,http://www.wikidata.org/entity/Q7646305,Suriname,Monplaisir,alias,nl
http://www.wikidata.org/entity/Q59132767,Mon Plaisir,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Plaisir,label,nl
http://www.wikidata.org/entity/Q59132768,Mon plaisir,http://www.wikidata.org/entity/Q7646305,Suriname,Mon plaisir (Orleana),label,en
http://www.wikidata.org/entity/Q59132768,Mon plaisir,http://www.wikidata.org/entity/Q7646305,Suriname,Mon plaisir,label,nl
http://www.wikidata.org/entity/Q59132781,Mon Repos,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Repos,label,en
http://www.wikidata.org/entity/Q59132781,Mon Repos,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Repos,label,es
http://www.wikidata.org/entity/Q59132781,Mon Repos,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Repos,label,fr
http://www.wikidata.org/entity/Q59132781,Mon Repos,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Repos,label,mul
http://www.wikidata.org/entity/Q59132781,Mon Repos,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Repos,label,nl
http://www.wikidata.org/entity/Q59132781,Mon Repos,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Repos,label,pl
http://www.wikidata.org/entity/Q59132781,Mon Repos,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Repos,label,ro
http://www.wikidata.org/entity/Q59132781,Mon Repos,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Repos,label,sl
http://www.wikidata.org/entity/Q59132781,Mon Repos,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Repos,label,tr
http://www.wikidata.org/entity/Q59132782,Mon Repos,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Repos,label,en
http://www.wikidata.org/entity/Q59132782,Mon Repos,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Repos,label,nl
http://www.wikidata.org/entity/Q59132783,Mon Sort,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Sort,label,en
http://www.wikidata.org/entity/Q59132783,Mon Sort,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Sort,label,nl
http://www.wikidata.org/entity/Q59132785,Mon Travail,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Travail,label,en
http://www.wikidata.org/entity/Q59132785,Mon Travail,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Gagne Pain,alias,nl
http://www.wikidata.org/entity/Q59132785,Mon Travail,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Travail,label,nl
http://www.wikidata.org/entity/Q59132787,Mon Trésor,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Tresor,label,en
http://www.wikidata.org/entity/Q59132787,Mon Trésor,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Tresor,alias,nl
http://www.wikidata.org/entity/Q59132787,Mon Trésor,http://www.wikidata.org/entity/Q7646305,Suriname,Montresor,alias,nl
http://www.wikidata.org/entity/Q59132787,Mon Trésor,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Trésor,label,nl
http://www.wikidata.org/entity/Q59132787,Mon Trésor,http://www.wikidata.org/entity/Q7646305,Suriname,Pikontu,label,srn
http://www.wikidata.org/entity/Q59132788,Monfort,http://www.wikidata.org/entity/Q7646305,Suriname,Monfort,label,en
http://www.wikidata.org/entity/Q59132788,Monfort,http://www.wikidata.org/entity/Q7646305,Suriname,Monfertat,alias,nl
http://www.wikidata.org/entity/Q59132788,Monfort,http://www.wikidata.org/entity/Q7646305,Suriname,Monfort,label,nl
http://www.wikidata.org/entity/Q59132789,Monitor,http://www.wikidata.org/entity/Q7646305,Suriname,Monitor,label,en
http://www.wikidata.org/entity/Q59132789,Monitor,http://www.wikidata.org/entity/Q7646305,Suriname,Monitor,label,nl
http://www.wikidata.org/entity/Q59132789,Monitor,http://www.wikidata.org/entity/Q7646305,Suriname,Dri-Aranyu,label,srn
http://www.wikidata.org/entity/Q59132790,Monnikendam,http://www.wikidata.org/entity/Q7646305,Suriname,Monnikendam,label,en
http://www.wikidata.org/entity/Q59132790,Monnikendam,http://www.wikidata.org/entity/Q7646305,Suriname,Munnickendam,alias,nl
http://www.wikidata.org/entity/Q59132790,Monnikendam,http://www.wikidata.org/entity/Q7646305,Suriname,Monnikendam,label,nl
http://www.wikidata.org/entity/Q59132790,Monnikendam,http://www.wikidata.org/entity/Q7646305,Suriname,Heemskerki,label,srn
http://www.wikidata.org/entity/Q59132800,Montauban,http://www.wikidata.org/entity/Q7646305,Suriname,Montauban,label,en
http://www.wikidata.org/entity/Q59132800,Montauban,http://www.wikidata.org/entity/Q7646305,Suriname,Montauban,label,nl
http://www.wikidata.org/entity/Q59132801,Morea,http://www.wikidata.org/entity/Q7646305,Suriname,Morea,label,en
http://www.wikidata.org/entity/Q59132801,Morea,http://www.wikidata.org/entity/Q7646305,Suriname,モレア,label,ja
http://www.wikidata.org/entity/Q59132801,Morea,http://www.wikidata.org/entity/Q7646305,Suriname,Morea,label,nl
http://www.wikidata.org/entity/Q59132802,Morgenstar,http://www.wikidata.org/entity/Q7646305,Suriname,Morgenstar,label,en
http://www.wikidata.org/entity/Q59132802,Morgenstar,http://www.wikidata.org/entity/Q7646305,Suriname,Morgenstar,label,nl
http://www.wikidata.org/entity/Q59132804,Moria,http://www.wikidata.org/entity/Q7646305,Suriname,Moria,label,en
http://www.wikidata.org/entity/Q59132804,Moria,http://www.wikidata.org/entity/Q7646305,Suriname,Maria,alias,nl
http://www.wikidata.org/entity/Q59132804,Moria,http://www.wikidata.org/entity/Q7646305,Suriname,Moria,label,nl
http://www.wikidata.org/entity/Q59132805,Mon Divertissement,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Divertissement,label,en
http://www.wikidata.org/entity/Q59132805,Mon Divertissement,http://www.wikidata.org/entity/Q7646305,Suriname,Mondivertissement,alias,nl
http://www.wikidata.org/entity/Q59132805,Mon Divertissement,http://www.wikidata.org/entity/Q7646305,Suriname,Mon Divertissement,label,nl
http://www.wikidata.org/entity/Q59132806,Munchenstein,http://www.wikidata.org/entity/Q7646305,Suriname,Munchenstein,label,en
http://www.wikidata.org/entity/Q59132806,Munchenstein,http://www.wikidata.org/entity/Q7646305,Suriname,Munchenstein,label,nl
http://www.wikidata.org/entity/Q59132808,Naaldwijk,http://www.wikidata.org/entity/Q7646305,Suriname,Naaldwijk,label,en
http://www.wikidata.org/entity/Q59132808,Naaldwijk,http://www.wikidata.org/entity/Q7646305,Suriname,Naaldwyk,alias,nl
http://www.wikidata.org/entity/Q59132808,Naaldwijk,http://www.wikidata.org/entity/Q7646305,Suriname,Naaldwijk,label,nl
http://www.wikidata.org/entity/Q59132809,Naccarackibo,http://www.wikidata.org/entity/Q7646305,Suriname,Naccarackibo,label,en
http://www.wikidata.org/entity/Q59132809,Naccarackibo,http://www.wikidata.org/entity/Q7646305,Suriname,Naccaraccabo,alias,nl
http://www.wikidata.org/entity/Q59132809,Naccarackibo,http://www.wikidata.org/entity/Q7646305,Suriname,Naccaraccibo,alias,nl
http://www.wikidata.org/entity/Q59132809,Naccarackibo,http://www.wikidata.org/entity/Q7646305,Suriname,Naccaraibo,alias,nl
http://www.wikidata.org/entity/Q59132809,Naccarackibo,http://www.wikidata.org/entity/Q7646305,Suriname,Naccarakbo,alias,nl
http://www.wikidata.org/entity/Q59132809,Naccarackibo,http://www.wikidata.org/entity/Q7646305,Suriname,Naccarakkibo,alias,nl
http://www.wikidata.org/entity/Q59132809,Naccarackibo,http://www.wikidata.org/entity/Q7646305,Suriname,Naccarikkibo,alias,nl
http://www.wikidata.org/entity/Q59132809,Naccarackibo,http://www.wikidata.org/entity/Q7646305,Suriname,Nackarackibo,alias,nl
http://www.wikidata.org/entity/Q59132809,Naccarackibo,http://www.wikidata.org/entity/Q7646305,Suriname,Nacracabo,alias,nl
http://www.wikidata.org/entity/Q59132809,Naccarackibo,http://www.wikidata.org/entity/Q7646305,Suriname,Naccarackibo,label,nl
http://www.wikidata.org/entity/Q59132811,Nahamoe,http://www.wikidata.org/entity/Q7646305,Suriname,Nahamoe,label,en
http://www.wikidata.org/entity/Q59132811,Nahamoe,http://www.wikidata.org/entity/Q7646305,Suriname,Nahamoe,label,nl
http://www.wikidata.org/entity/Q59132821,Namrek,http://www.wikidata.org/entity/Q7646305,Suriname,Namrek,label,en
http://www.wikidata.org/entity/Q59132821,Namrek,http://www.wikidata.org/entity/Q7646305,Suriname,Namrek,label,nl
http://www.wikidata.org/entity/Q59132822,Nes-en-Camp,http://www.wikidata.org/entity/Q7646305,Suriname,Nes-en-Camp,label,en
http://www.wikidata.org/entity/Q59132822,Nes-en-Camp,http://www.wikidata.org/entity/Q7646305,Suriname,Nes-en-Camp,label,nl
http://www.wikidata.org/entity/Q59132823,Nieuw Acconoribo,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Acconoribo,label,en
http://www.wikidata.org/entity/Q59132823,Nieuw Acconoribo,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Akkenoribo,alias,nl
http://www.wikidata.org/entity/Q59132823,Nieuw Acconoribo,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Acconoribo,label,nl
http://www.wikidata.org/entity/Q59132823,Nieuw Acconoribo,http://www.wikidata.org/entity/Q7646305,Suriname,Boejé,label,srn
http://www.wikidata.org/entity/Q59132825,Nieuw Altona,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Altona,label,en
http://www.wikidata.org/entity/Q59132825,Nieuw Altona,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Altona,label,nl
http://www.wikidata.org/entity/Q59132828,Nieuw Appecape,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Appecape,label,en
http://www.wikidata.org/entity/Q59132828,Nieuw Appecape,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Appecape,label,nl
http://www.wikidata.org/entity/Q59132829,Nieuw Appecape (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Appecape (Land van),label,en
http://www.wikidata.org/entity/Q59132829,Nieuw Appecape (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Appecape (Land van),label,nl
http://www.wikidata.org/entity/Q59132830,Nieuw Belair,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Belair,label,en
http://www.wikidata.org/entity/Q59132830,Nieuw Belair,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Belair,label,nl
http://www.wikidata.org/entity/Q59132832,Nieuw Bergen op Zoom,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Bergen op Zoom,label,en
http://www.wikidata.org/entity/Q59132832,Nieuw Bergen op Zoom,http://www.wikidata.org/entity/Q7646305,Suriname,Bergen op Zoom,alias,nl
http://www.wikidata.org/entity/Q59132832,Nieuw Bergen op Zoom,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Bergen op Zoom,label,nl
http://www.wikidata.org/entity/Q59132833,Nieuw Bergerac,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Bergerac,label,en
http://www.wikidata.org/entity/Q59132833,Nieuw Bergerac,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Bergerac,label,nl
http://www.wikidata.org/entity/Q59132838,Nieuw Clarenbeek,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Clarenbeek,label,en
http://www.wikidata.org/entity/Q59132838,Nieuw Clarenbeek,http://www.wikidata.org/entity/Q7646305,Suriname,Clarenbeeck,alias,nl
http://www.wikidata.org/entity/Q59132838,Nieuw Clarenbeek,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Clarenbeek,label,nl
http://www.wikidata.org/entity/Q59132838,Nieuw Clarenbeek,http://www.wikidata.org/entity/Q7646305,Suriname,Lakasi,label,srn
http://www.wikidata.org/entity/Q59132842,Nieuw Concordia,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Concordia,label,en
http://www.wikidata.org/entity/Q59132842,Nieuw Concordia,http://www.wikidata.org/entity/Q7646305,Suriname,Concordia,alias,nl
http://www.wikidata.org/entity/Q59132842,Nieuw Concordia,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Concordia,label,nl
http://www.wikidata.org/entity/Q59132843,Nieuw Cuylenburg,http://www.wikidata.org/entity/Q730,Suriname,Nieuw Cuylenburg,label,en
http://www.wikidata.org/entity/Q59132843,Nieuw Cuylenburg,http://www.wikidata.org/entity/Q7646305,Suriname,Nieuw Cuylenburg,label,en
